"id","customer_id","order_number","payment_id","order_date","ship_date","request_date","sales_tax","freight","deleted","deleted_date","paid","payment_date","fulfilled"
316,316,316,316,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
317,317,317,317,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
318,318,318,318,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
319,319,319,319,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
320,320,320,320,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
321,321,321,321,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
322,322,322,322,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
323,323,323,323,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
324,324,324,324,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
325,325,325,325,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
326,326,326,326,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
327,327,327,327,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
328,328,328,328,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
329,329,329,329,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
330,330,330,330,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
331,331,331,331,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
332,332,332,332,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
333,333,333,333,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
334,334,334,334,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
335,335,335,335,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
336,336,336,336,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
337,337,337,337,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
338,338,338,338,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
339,339,339,339,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
340,340,340,340,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
341,341,341,341,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
342,342,342,342,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
343,343,343,343,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
344,344,344,344,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
345,345,345,345,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
346,346,346,346,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
347,347,347,347,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
348,348,348,348,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
349,349,349,349,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
350,350,350,350,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
351,351,351,351,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
352,352,352,352,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
353,353,353,353,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
354,354,354,354,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
355,355,355,355,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
356,356,356,356,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
357,357,357,357,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
358,358,358,358,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
359,359,359,359,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
360,360,360,360,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
361,361,361,361,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
362,362,362,362,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
363,363,363,363,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
364,364,364,364,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
365,365,365,365,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
366,366,366,366,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
367,367,367,367,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
368,368,368,368,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
369,369,369,369,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
370,370,370,370,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
371,371,371,371,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
372,372,372,372,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
373,373,373,373,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
374,374,374,374,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
375,375,375,375,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
376,376,376,376,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
377,377,377,377,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
378,378,378,378,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
379,379,379,379,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
380,380,380,380,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
381,381,381,381,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
382,382,382,382,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
383,383,383,383,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
384,384,384,384,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
385,385,385,385,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
386,386,386,386,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
387,387,387,387,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
388,388,388,388,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
389,389,389,389,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
390,390,390,390,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
391,391,391,391,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
392,392,392,392,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
393,393,393,393,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
394,394,394,394,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
395,395,395,395,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
396,396,396,396,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
397,397,397,397,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
398,398,398,398,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
399,399,399,399,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
400,400,400,400,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
401,401,401,401,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
402,402,402,402,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
403,403,403,403,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
404,404,404,404,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
405,405,405,405,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
406,406,406,406,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
407,407,407,407,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
408,408,408,408,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
409,409,409,409,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
410,410,410,410,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
411,411,411,411,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
412,412,412,412,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
413,413,413,413,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
414,414,414,414,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
415,415,415,415,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
416,416,416,416,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
417,417,417,417,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
418,418,418,418,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
419,419,419,419,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
420,420,420,420,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
421,421,421,421,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
422,422,422,422,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
423,423,423,423,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
424,424,424,424,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
425,425,425,425,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
426,426,426,426,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
427,427,427,427,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
428,428,428,428,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
429,429,429,429,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
430,430,430,430,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
431,431,431,431,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
432,432,432,432,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
433,433,433,433,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
434,434,434,434,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
435,435,435,435,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
436,436,436,436,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
437,437,437,437,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
438,438,438,438,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
439,439,439,439,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
440,440,440,440,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
441,441,441,441,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
442,442,442,442,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
443,443,443,443,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
444,444,444,444,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
445,445,445,445,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
446,446,446,446,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
447,447,447,447,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
448,448,448,448,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
449,449,449,449,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
450,450,450,450,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
451,451,451,451,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
452,452,452,452,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
453,453,453,453,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
454,454,454,454,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
455,455,455,455,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
456,456,456,456,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
457,457,457,457,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
458,458,458,458,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
459,459,459,459,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
460,460,460,460,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
461,461,461,461,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
462,462,462,462,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
463,463,463,463,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
464,464,464,464,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
465,465,465,465,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
466,466,466,466,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
467,467,467,467,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
468,468,468,468,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
469,469,469,469,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
470,470,470,470,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
471,471,471,471,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
472,472,472,472,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
473,473,473,473,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
474,474,474,474,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
475,475,475,475,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
476,476,476,476,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
477,477,477,477,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
478,478,478,478,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
479,479,479,479,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
480,480,480,480,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
481,481,481,481,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
482,482,482,482,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
483,483,483,483,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
484,484,484,484,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
485,485,485,485,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
486,486,486,486,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
487,487,487,487,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
488,488,488,488,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
489,489,489,489,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
490,490,490,490,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
491,491,491,491,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
492,492,492,492,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
493,493,493,493,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
494,494,494,494,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
495,495,495,495,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
496,496,496,496,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
497,497,497,497,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
498,498,498,498,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
499,499,499,499,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
500,500,500,500,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
501,501,501,501,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
502,502,502,502,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
503,503,503,503,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
504,504,504,504,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
505,505,505,505,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
506,506,506,506,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
507,507,507,507,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
508,508,508,508,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
509,509,509,509,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
510,510,510,510,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
511,511,511,511,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
512,512,512,512,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
513,513,513,513,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
514,514,514,514,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
515,515,515,515,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
516,516,516,516,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
517,517,517,517,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
518,518,518,518,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
519,519,519,519,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
520,520,520,520,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
521,521,521,521,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
522,522,522,522,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
523,523,523,523,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
524,524,524,524,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
525,525,525,525,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
526,526,526,526,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
527,527,527,527,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
528,528,528,528,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
529,529,529,529,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
530,530,530,530,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
531,531,531,531,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
532,532,532,532,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
533,533,533,533,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
534,534,534,534,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
535,535,535,535,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
536,536,536,536,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
537,537,537,537,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
538,538,538,538,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
539,539,539,539,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
540,540,540,540,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
541,541,541,541,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
542,542,542,542,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
543,543,543,543,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
544,544,544,544,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
545,545,545,545,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
546,546,546,546,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
547,547,547,547,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
548,548,548,548,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
549,549,549,549,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
550,550,550,550,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
551,551,551,551,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
552,552,552,552,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
553,553,553,553,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
554,554,554,554,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
555,555,555,555,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
556,556,556,556,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
557,557,557,557,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
558,558,558,558,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
559,559,559,559,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
560,560,560,560,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
561,561,561,561,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
562,562,562,562,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
563,563,563,563,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
564,564,564,564,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
565,565,565,565,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
566,566,566,566,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
567,567,567,567,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
568,568,568,568,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
569,569,569,569,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
570,570,570,570,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
571,571,571,571,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
572,572,572,572,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
573,573,573,573,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
574,574,574,574,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
575,575,575,575,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
576,576,576,576,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
577,577,577,577,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
578,578,578,578,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
579,579,579,579,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
580,580,580,580,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
581,581,581,581,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
582,582,582,582,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
583,583,583,583,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
584,584,584,584,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
585,585,585,585,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
586,586,586,586,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
587,587,587,587,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
588,588,588,588,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
589,589,589,589,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
590,590,590,590,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
591,591,591,591,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
592,592,592,592,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
593,593,593,593,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
594,594,594,594,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
595,595,595,595,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
596,596,596,596,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
597,597,597,597,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
598,598,598,598,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
599,599,599,599,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
600,600,600,600,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
601,601,601,601,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
602,602,602,602,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
603,603,603,603,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
604,604,604,604,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
605,605,605,605,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
606,606,606,606,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
607,607,607,607,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
608,608,608,608,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
609,609,609,609,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
610,610,610,610,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
611,611,611,611,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
612,612,612,612,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
613,613,613,613,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
614,614,614,614,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
615,615,615,615,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
616,616,616,616,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
617,617,617,617,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
618,618,618,618,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
619,619,619,619,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
620,620,620,620,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
621,621,621,621,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
622,622,622,622,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
623,623,623,623,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
624,624,624,624,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
625,625,625,625,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
626,626,626,626,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
627,627,627,627,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
628,628,628,628,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
629,629,629,629,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
630,630,630,630,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
631,631,631,631,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
