"customer_id","id","product","qnty","price","totalprice","description","purchased","category","product_id","payment_id","user_id","created_at","updated_at","deleted_at","created_date","qnty_paid","created_at_ymd","country"
32,292,"Adquia.",1,216,216,"Sit quo et voluptas aut.",1,"XDfFcXgT2G",247,167,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-05,1,"20240605","Tonga"
32,379,"Earumquaequi.",2,240,480,"Ullam ipsum fugiat odit.",1,"f3xiCdq81k",61,151,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-10,2,"20240410","Tonga"
32,155,"Repudiandae.",4,291,1164,"In quis ab voluptatem.",0,"sUJN8HxgFg",319,103,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-11,0,"20240611","Tonga"
32,506,"Doloresvitae.",4,221,884,"Fugit in sed qui.",1,"MY16uYysyt",285,195,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-08,4,"20241108","Tonga"
32,370,"Earumautemet.",1,318,318,"Magni iste saepe quis.",1,"NejL4wgj4w",379,168,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-13,1,"20240813","Tonga"
32,592,"Quissuntdicta.",2,398,796,"Doloribus est eum porro.",0,"9BIOIxokpy",304,156,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-14,0,"20240714","Tonga"
32,50,"Ullamsuntut.",3,248,744,"Earum quod ut id.",1,"wbGnntQmil",379,112,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-17,3,"20240617","Tonga"
32,138,"Distinctio.",2,370,740,"Eaque animi et quibusdam.",1,"Qrs72gsjGa",286,128,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-12,2,"20241212","Tonga"
32,312,"Etsediure.",3,394,1182,"Iusto et rerum libero et.",1,"QydRVo7tLd",108,141,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-25,3,"20240525","Tonga"
32,608,"Sitaliquam.",3,241,723,"Ut error odit est ea non.",1,"XDfFcXgT2G",245,136,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-03,3,"20250103","Tonga"
32,122,"Sapiente.",1,356,356,"In alias qui quo ducimus.",1,"F8ioxlh8VT",55,194,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-11,1,"20241111","Tonga"
32,169,"Ametet.",4,323,1292,"Iure atque quos eos qui.",1,"2X4ye9PhIh",322,148,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-30,4,"20240730","Tonga"
32,501,"Commodiaperiam.",4,253,1012,"Ut numquam earum ut.",0,"wbGnntQmil",134,127,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-26,0,"20240326","Tonga"
33,440,"Rerumetatet.",3,264,792,"Omnis libero dolorem est.",0,"9BIOIxokpy",222,186,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-14,0,"20240314","Morocco"
33,117,"Exercitationem.",4,225,900,"Et non quia odit.",1,"sUJN8HxgFg",115,131,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-02,4,"20250102","Morocco"
33,186,"Nonomnis.",2,266,532,"Ut blanditiis ab officia.",0,"f3xiCdq81k",82,140,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-02,0,"20240702","Morocco"
33,109,"Sintetquaset.",1,358,358,"Pariatur aut id ipsa.",1,"F8ioxlh8VT",34,105,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-03,1,"20250103","Morocco"
33,551,"Velitdeleniti.",2,326,652,"Neque id ea earum qui.",0,"Ns3an1ZfUF",265,135,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-02,0,"20241202","Morocco"
33,472,"Faceredolorem.",1,233,233,"Sed reprehenderit qui ad.",1,"k7MRmVY0X8",32,195,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-07,1,"20240207","Morocco"
33,359,"Adquia.",3,241,723,"Atque cum ut molestiae.",0,"NejL4wgj4w",54,129,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-24,0,"20240424","Morocco"
33,381,"Earemet.",3,303,909,"Nihil ut et cum eligendi.",1,"9uzI7NiOao",315,125,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-19,3,"20241019","Morocco"
33,290,"Repellendus.",2,216,432,"Saepe non porro est ad.",0,"RWmotgOYvt",392,179,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-03,0,"20241003","Morocco"
33,228,"Quisintut.",4,258,1032,"Ea dolores aut adipisci.",1,"Qrs72gsjGa",218,129,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-07,4,"20240507","Morocco"
33,458,"Etperspiciatis.",3,211,633,"Autem aut vitae ut neque.",0,"wbGnntQmil",246,121,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-14,0,"20240714","Morocco"
33,136,"Doloribus.",3,234,702,"Sunt rerum ipsam amet et.",1,"F8ioxlh8VT",344,139,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-10,3,"20240410","Morocco"
33,93,"Quosed.",3,270,810,"Harum ab et porro esse.",0,"c8cv2wvB8l",153,186,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-08,0,"20240508","Morocco"
33,77,"Quosetneque.",1,380,380,"Sed facere sed quos et.",0,"NejL4wgj4w",302,119,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-13,0,"20240513","Morocco"
33,644,"Utsednisi.",1,262,262,"Et rerum quam et non.",0,"RWmotgOYvt",236,125,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-28,0,"20240628","Morocco"
33,95,"Occaecatiin.",2,330,660,"Nisi nihil ut quos ea.",1,"c8cv2wvB8l",105,120,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-15,2,"20250115","Morocco"
33,124,"Quisintut.",4,211,844,"Eaque id ut voluptatem.",0,"NejL4wgj4w",93,163,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-28,0,"20241028","Morocco"
33,258,"Utquodet.",1,398,398,"Nisi aut fugit minima.",0,"QydRVo7tLd",243,182,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-08,0,"20240508","Morocco"
33,663,"Utquiafacilis.",1,297,297,"Ab ullam quas omnis.",1,"4z9mSD6fzr",70,101,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-16,1,"20240216","Morocco"
33,340,"Ipsamveronon.",1,233,233,"Id necessitatibus ut et.",1,"QydRVo7tLd",106,160,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-10,1,"20240410","Morocco"
33,207,"Occaecatirem.",1,312,312,"Rerum aut ea esse beatae.",1,"0mocKkZUwr",351,186,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-20,1,"20241220","Morocco"
33,647,"Aut.",3,257,771,"Dolor nulla nemo est.",0,"Ns3an1ZfUF",398,145,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-11,0,"20241011","Morocco"
34,254,"Sapienteveniam.",1,212,212,"Aut et natus eligendi.",0,"wbGnntQmil",40,186,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-20,0,"20240720","Moldova"
34,386,"Remetvel.",2,342,684,"Eos delectus et sed.",1,"2X4ye9PhIh",288,158,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-04,2,"20240604","Moldova"
34,65,"Delectuseius.",1,322,322,"Ut neque error ut quo.",0,"9BIOIxokpy",42,143,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-19,0,"20240719","Moldova"
34,626,"Remfugitipsum.",3,352,1056,"Et eum vel est.",0,"sUJN8HxgFg",228,143,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-18,0,"20240718","Moldova"
34,130,"Nihilnon.",2,218,436,"Corporis modi sed vitae.",0,"f3xiCdq81k",78,175,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-22,0,"20241222","Moldova"
34,62,"Remetvel.",2,296,592,"Odit ut quod corrupti.",0,"sUJN8HxgFg",332,172,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-26,0,"20241226","Moldova"
34,655,"Omnismolestias.",2,271,542,"Libero eveniet enim sunt.",0,"2X4ye9PhIh",75,177,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-26,0,"20241026","Moldova"
34,221,"Sintetquaset.",3,231,693,"Alias est et dolorem.",0,"RWmotgOYvt",379,194,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-04,0,"20240704","Moldova"
34,433,"Expeditaaut.",2,224,448,"Eius et in sed quasi qui.",0,"8FWOY90d3u",303,172,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-21,0,"20240721","Moldova"
34,422,"Accusantium.",4,257,1028,"Sed odit ab velit fuga.",0,"QydRVo7tLd",57,156,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-04,0,"20241004","Moldova"
34,431,"Similiqueoptio.",2,264,528,"Quia animi et quos qui.",0,"XDfFcXgT2G",97,191,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-04,0,"20240404","Moldova"
34,328,"Reprehenderit.",3,316,948,"Et hic iure incidunt.",1,"QydRVo7tLd",291,151,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-21,3,"20240621","Moldova"
34,652,"Estquodautem.",2,292,584,"Beatae sed fuga possimus.",1,"Qrs72gsjGa",361,156,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-09,2,"20250109","Moldova"
34,419,"Eaqueinventore.",3,301,903,"Nesciunt eos ut sed.",0,"QydRVo7tLd",257,149,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-16,0,"20240516","Moldova"
35,13,"Solutaquis.",3,378,1134,"Et ut aut provident vel.",0,"F8ioxlh8VT",255,146,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-02,0,"20240302","Belize"
35,485,"Veniamnisiat.",3,208,624,"Hic delectus et neque.",1,"9BIOIxokpy",121,190,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-30,3,"20240630","Belize"
35,209,"Dolorumtotam.",2,259,518,"Sint fugit illo ad harum.",1,"8FWOY90d3u",293,119,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-29,2,"20240529","Belize"
35,552,"Quisquamrerum.",2,224,448,"Aut et sed et modi.",0,"NejL4wgj4w",31,173,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-22,0,"20241022","Belize"
35,183,"Praesentiuma.",3,326,978,"Iusto id enim autem.",1,"k7MRmVY0X8",255,188,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-20,3,"20240920","Belize"
35,380,"Nonitaqueeum.",3,295,885,"Nisi est sit perferendis.",1,"sUJN8HxgFg",406,115,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-10,3,"20240210","Belize"
35,675,"Distinctio.",4,315,1260,"Odio ut id dolorem odit.",0,"Qrs72gsjGa",371,194,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-07,0,"20250107","Belize"
35,629,"Etperspiciatis.",4,369,1476,"Vel odit qui fuga minus.",1,"RWmotgOYvt",406,154,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-13,4,"20241113","Belize"
35,327,"Estasperiores.",4,330,1320,"Nulla suscipit atque ex.",1,"XDfFcXgT2G",92,144,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-29,4,"20240729","Belize"
35,101,"Velitvitae.",3,234,702,"Est ex non sit.",0,"QydRVo7tLd",141,185,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-30,0,"20240730","Belize"
35,640,"Autnesciunt.",2,309,618,"Modi sed et id tempore.",1,"Qrs72gsjGa",116,187,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-14,2,"20240314","Belize"
35,418,"Ullamsuntut.",1,215,215,"Non quo ullam et hic.",1,"bEUYRWupM5",332,173,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-10,1,"20241010","Belize"
35,396,"Idautem.",4,372,1488,"Quis sint nam ea et non.",0,"NejL4wgj4w",61,113,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-07,0,"20240507","Belize"
35,530,"Molestias.",3,329,987,"Voluptatem veniam ut et.",0,"2X4ye9PhIh",63,120,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-25,0,"20241025","Belize"
35,541,"Adlaudantium.",4,262,1048,"Illo velit ad pariatur.",0,"NejL4wgj4w",60,165,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-16,0,"20240716","Belize"
36,311,"Voluptateset.",1,284,284,"Tempora et magnam veniam.",1,"Qrs72gsjGa",204,179,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-30,1,"20240430","Mexico"
36,645,"Sitvoluptatem.",4,240,960,"Autem est sunt aut quam.",1,"k7MRmVY0X8",168,187,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-29,4,"20240229","Mexico"
36,351,"Dolorem.",3,285,855,"Vero quia nam et labore.",0,"Ns3an1ZfUF",340,166,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-29,0,"20241129","Mexico"
36,574,"Veniamcumque.",2,373,746,"Aut sequi ut velit.",0,"wbGnntQmil",261,148,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-09,0,"20250109","Mexico"
36,154,"Fugitquodet.",3,379,1137,"At iste est eos est.",0,"8FWOY90d3u",91,140,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-29,0,"20240529","Mexico"
36,15,"Autetaut.",4,328,1312,"Est aut minima earum.",0,"2X4ye9PhIh",43,110,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-02-22,0,"20240222","Mexico"
36,18,"Doloreaestut.",3,246,738,"Nisi illum facere id quo.",1,"9BIOIxokpy",43,116,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-11,3,"20240711","Mexico"
36,513,"Velitfugiat.",1,305,305,"Qui rerum impedit eius.",1,"4z9mSD6fzr",130,131,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-18,1,"20240618","Mexico"
36,462,"Hicquiaomnis.",1,269,269,"Quas sunt delectus non.",1,"F8ioxlh8VT",330,182,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-23,1,"20241223","Mexico"
36,378,"Animicommodi.",4,304,1216,"Ea minima qui harum sed.",0,"bEUYRWupM5",114,113,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-05,0,"20250105","Mexico"
36,670,"Eaetcum.",2,204,408,"Qui impedit aut nisi.",1,"f3xiCdq81k",288,141,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-31,2,"20240731","Mexico"
37,145,"Magnisit.",2,215,430,"Non autem unde explicabo.",0,"0mocKkZUwr",243,174,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-30,0,"20240330","Guernsey"
37,597,"Eosvoluptates.",4,258,1032,"A molestiae labore ex.",0,"NejL4wgj4w",143,104,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-08,0,"20240908","Guernsey"
37,414,"Earumquaequi.",3,362,1086,"Fugiat quis eum qui aut.",1,"sUJN8HxgFg",288,172,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-22,3,"20240522","Guernsey"
37,413,"Rerumetatet.",1,207,207,"Enim sint libero rem.",1,"MY16uYysyt",261,166,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-14,1,"20240814","Guernsey"
37,316,"Voluptatemut.",1,242,242,"Et ut ipsa quis.",1,"9uzI7NiOao",257,176,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-06,1,"20240506","Guernsey"
37,632,"Atfugiatdolor.",2,269,538,"Saepe facere ab est.",1,"c8cv2wvB8l",267,103,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-21,2,"20250121","Guernsey"
37,511,"Sedneque.",4,216,864,"Omnis impedit in non.",1,"9uzI7NiOao",202,121,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-17,4,"20240917","Guernsey"
37,51,"Velitdeleniti.",4,284,1136,"Saepe omnis minima porro.",0,"sUJN8HxgFg",113,121,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-02-15,0,"20240215","Guernsey"
37,241,"Rerumetatet.",1,363,363,"Et deserunt id eum sit.",1,"Qrs72gsjGa",88,156,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-10,1,"20240610","Guernsey"
37,140,"Harumearum.",3,269,807,"Quasi facere et veniam.",0,"0mocKkZUwr",383,187,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-04,0,"20240904","Guernsey"
37,547,"Eosquae.",3,364,1092,"Dolor expedita ab dolore.",0,"9uzI7NiOao",51,148,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-23,0,"20240223","Guernsey"
37,110,"Autnihilqui.",1,359,359,"Ipsa quas dolorum enim.",1,"XDfFcXgT2G",408,113,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-06,1,"20240606","Guernsey"
37,215,"Fugitutvelit.",1,398,398,"Eos est qui non tempore.",0,"f3xiCdq81k",194,163,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-17,0,"20240517","Guernsey"
37,231,"Temporibus.",4,314,1256,"Sed rem nihil hic ut.",0,"9uzI7NiOao",223,196,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-04,0,"20241204","Guernsey"
37,540,"Etquasmagni.",2,362,724,"Quasi enim alias sit et.",0,"Ns3an1ZfUF",2,155,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-25,0,"20240425","Guernsey"
37,669,"Aperiamvero.",4,369,1476,"Sit aut et ea vitae.",0,"MY16uYysyt",382,107,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-15,0,"20240515","Guernsey"
37,182,"Necessitatibus.",2,315,630,"Nobis et aut cum omnis.",0,"c8cv2wvB8l",370,127,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-17,0,"20240917","Guernsey"
37,660,"Quodvelit.",2,270,540,"Et nulla voluptatem aut.",1,"MY16uYysyt",368,176,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-30,2,"20240530","Guernsey"
37,86,"Quossoluta.",3,309,927,"Quo et qui magni sint.",0,"Qrs72gsjGa",246,157,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-07,0,"20241107","Guernsey"
37,223,"Commodised.",3,264,792,"Quidem ea id et enim.",1,"2X4ye9PhIh",66,173,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-11,3,"20240511","Guernsey"
37,674,"Necessitatibus.",2,261,522,"Et dignissimos sed culpa.",1,"8FWOY90d3u",393,186,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-14,2,"20241114","Guernsey"
38,267,"Harumearum.",2,337,674,"Aut accusantium quia et.",0,"Qrs72gsjGa",194,187,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-23,0,"20241023","Mozambique"
38,559,"Blanditiis.",4,391,1564,"Atque eligendi est omnis.",0,"f3xiCdq81k",262,148,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-27,0,"20241027","Mozambique"
38,230,"Doloribusatque.",3,291,873,"Ea tenetur ea ut.",1,"bEUYRWupM5",241,120,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-27,3,"20240427","Mozambique"
38,339,"Exercitationem.",3,209,627,"Et et quia eos aut quia.",1,"Ns3an1ZfUF",159,142,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-01,3,"20241201","Mozambique"
38,269,"Nihilatqui.",2,296,592,"Illo aliquid ut possimus.",0,"4z9mSD6fzr",51,134,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-01,0,"20240901","Mozambique"
38,114,"Utquamdebitis.",3,365,1095,"Accusantium ut et enim.",1,"XDfFcXgT2G",405,108,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-16,3,"20240916","Mozambique"
38,580,"Addistinctio.",1,364,364,"Sit sint sunt accusamus.",1,"k7MRmVY0X8",367,131,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-02,1,"20240302","Mozambique"
38,68,"Utestmagnam.",3,357,1071,"Quia harum et omnis ea.",0,"XDfFcXgT2G",91,123,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-01,0,"20240601","Mozambique"
38,676,"Fugiatquod.",3,338,1014,"Aut sed et unde dolorum.",0,"bEUYRWupM5",204,112,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-11,0,"20241111","Mozambique"
38,405,"Blanditiis.",2,334,668,"Rem et et non.",1,"F8ioxlh8VT",48,181,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-20,2,"20241220","Mozambique"
38,467,"Dolor.",4,336,1344,"Ipsum aut sit qui ipsam.",0,"QydRVo7tLd",52,198,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-07,0,"20240507","Mozambique"
38,247,"Voluptatemut.",2,246,492,"Sit nihil vero molestias.",1,"9uzI7NiOao",62,152,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-20,2,"20250120","Mozambique"
38,40,"Pariatur.",3,250,750,"Non itaque cum saepe.",0,"F8ioxlh8VT",82,104,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-07,0,"20240807","Mozambique"
38,500,"Commodifacere.",4,350,1400,"Quod et enim aut.",1,"wbGnntQmil",274,117,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-21,4,"20240621","Mozambique"
38,246,"Excepturirerum.",3,332,996,"Ad error molestiae eius.",0,"Qrs72gsjGa",256,194,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-27,0,"20240727","Mozambique"
39,78,"Molestiae.",2,356,712,"Id ullam ut qui.",1,"4z9mSD6fzr",39,181,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-19,2,"20240519","Tonga"
39,375,"Sintrerum.",3,220,660,"Ad ducimus in deserunt.",0,"2X4ye9PhIh",152,157,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-18,0,"20240618","Tonga"
39,628,"Velomnisesse.",3,222,666,"Aliquid omnis dolor quis.",0,"bEUYRWupM5",386,125,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-03,0,"20250103","Tonga"
39,225,"Cupiditateet.",1,323,323,"Sed fugiat earum hic.",1,"0mocKkZUwr",364,149,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-28,1,"20240928","Tonga"
39,563,"Illumatminus.",1,338,338,"Ipsum quibusdam qui rem.",0,"k7MRmVY0X8",337,193,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-30,0,"20240530","Tonga"
39,455,"Sapiente.",4,216,864,"Earum qui ad voluptatem.",1,"f3xiCdq81k",6,158,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-03,4,"20240703","Tonga"
39,634,"Idautem.",3,381,1143,"Sapiente aut eum aut ea.",1,"NejL4wgj4w",276,196,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-03,3,"20240503","Tonga"
39,627,"Veroeum.",1,326,326,"Sit ab consectetur iure.",1,"bEUYRWupM5",353,191,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-29,1,"20240629","Tonga"
39,282,"Eaqueinventore.",2,264,528,"Ut odio delectus sed.",1,"f3xiCdq81k",396,117,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-17,2,"20240617","Tonga"
39,471,"Quiaet.",2,383,766,"Ipsum eveniet et quaerat.",0,"sUJN8HxgFg",291,101,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-20,0,"20240520","Tonga"
39,338,"Repudiandae.",4,399,1596,"Vitae illum odit ut.",0,"Qrs72gsjGa",95,184,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-18,0,"20241018","Tonga"
39,300,"Laboriosamsint.",1,234,234,"Non provident omnis fuga.",0,"RWmotgOYvt",319,189,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-25,0,"20241125","Tonga"
40,1,"Distinctio.",4,275,1100,"Quidem enim neque hic.",0,"Qrs72gsjGa",380,153,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-06,0,"20240506","Monaco"
40,539,"Voluptate.",2,219,438,"Error sed et eligendi ea.",0,"NejL4wgj4w",220,104,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-18,0,"20240718","Monaco"
40,621,"Repellendus.",1,304,304,"Id distinctio est ea.",1,"sUJN8HxgFg",374,174,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-19,1,"20241219","Monaco"
40,57,"Quiavoluptates.",4,275,1100,"Nobis et est ut.",0,"wbGnntQmil",237,128,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-03,0,"20241203","Monaco"
40,408,"Doloresvitae.",3,276,828,"Vitae quis ullam quis.",0,"bEUYRWupM5",74,125,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-06,0,"20250106","Monaco"
40,6,"Exercitationem.",4,238,952,"Iure ex harum et.",0,"f3xiCdq81k",285,157,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-04,0,"20240804","Monaco"
40,383,"Eaetcum.",1,214,214,"Et in autem nostrum.",0,"2X4ye9PhIh",212,128,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-09,0,"20240609","Monaco"
40,343,"Omniscommodi.",2,286,572,"Modi consequatur ut sed.",0,"sUJN8HxgFg",290,175,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-08,0,"20240608","Monaco"
40,195,"Rerumadsint.",4,246,984,"Ut ratione cum in.",1,"c8cv2wvB8l",127,100,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-30,4,"20240530","Monaco"
40,659,"Maioresnobis.",1,375,375,"Aperiam aut nihil atque.",1,"NejL4wgj4w",307,156,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-17,1,"20241117","Monaco"
40,616,"Corruptiipsam.",1,291,291,"Minima est ipsa saepe.",1,"wbGnntQmil",361,107,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-25,1,"20240325","Monaco"
40,617,"Estautem.",2,374,748,"Rerum saepe ut soluta.",1,"f3xiCdq81k",402,156,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-21,2,"20240921","Monaco"
